filename,width,height,class,xmin,ymin,xmax,ymax
1519_jpg.rf.2d769c6cd6354cc3e2a8ca93381b484b.jpg,640,640,Fresh Tomato,294,371,528,640
very-good-254-_jpg.rf.2d87d055e0c84ac10668dfb35ffd3fba.jpg,640,640,Fresh Tomato,0,0,136,196
very-good-254-_jpg.rf.2d87d055e0c84ac10668dfb35ffd3fba.jpg,640,640,Fresh Tomato,332,0,640,262
very-good-254-_jpg.rf.2d87d055e0c84ac10668dfb35ffd3fba.jpg,640,640,Fresh Tomato,29,262,332,602
very-good-254-_jpg.rf.2d87d055e0c84ac10668dfb35ffd3fba.jpg,640,640,Rotten Tomato,403,282,640,622
bad-215-_jpg.rf.2d8ca15af2df0399d7a8f8e078e270cd.jpg,640,640,Rotten Tomato,0,0,211,318
bad-215-_jpg.rf.2d8ca15af2df0399d7a8f8e078e270cd.jpg,640,640,Rotten Tomato,211,36,640,358
bad-215-_jpg.rf.2d8ca15af2df0399d7a8f8e078e270cd.jpg,640,640,Rotten Tomato,0,358,174,640
bad-215-_jpg.rf.2d8ca15af2df0399d7a8f8e078e270cd.jpg,640,640,Fresh Tomato,358,358,640,640
bad-215-_jpg.rf.2d8ca15af2df0399d7a8f8e078e270cd.jpg,640,640,Fresh Tomato,590,533,640,640
498_jpg.rf.2d36acd98b1c5c31fbc53ce9d6a75508.jpg,640,640,Fresh Tomato,154,87,628,568
1259_jpg.rf.2d94241b23ff4ac143f05037b0a97129.jpg,640,640,Rotten Tomato,0,0,325,352
1259_jpg.rf.2d94241b23ff4ac143f05037b0a97129.jpg,640,640,Rotten Tomato,390,0,640,279
1259_jpg.rf.2d94241b23ff4ac143f05037b0a97129.jpg,640,640,Rotten Tomato,55,379,250,573
1259_jpg.rf.2d94241b23ff4ac143f05037b0a97129.jpg,640,640,Fresh Tomato,390,352,500,640
PXL_20230804_104702782_jpg.rf.2d951834790f9e33b65ef759c1ec5885.jpg,640,640,Rotten Tomato,87,0,186,55
PXL_20230804_104702782_jpg.rf.2d951834790f9e33b65ef759c1ec5885.jpg,640,640,Rotten Tomato,509,0,626,54
PXL_20230804_104702782_jpg.rf.2d951834790f9e33b65ef759c1ec5885.jpg,640,640,Fresh Tomato,0,231,198,606
PXL_20230804_104702782_jpg.rf.2d951834790f9e33b65ef759c1ec5885.jpg,640,640,Fresh Tomato,279,217,640,619
good-181-_jpg.rf.2d9ca0ec7b9dc50fa89cbd265f2900df.jpg,640,640,Fresh Tomato,300,40,476,281
good-181-_jpg.rf.2d9ca0ec7b9dc50fa89cbd265f2900df.jpg,640,640,Fresh Tomato,189,411,300,634
good-181-_jpg.rf.2d9ca0ec7b9dc50fa89cbd265f2900df.jpg,640,640,Fresh Tomato,463,281,640,560
PXL_20230804_103517825-PORTRAIT_jpg.rf.2da4f718a1afbd9e4cb0a3daa04ba4d4.jpg,640,640,Fresh Tomato,20,122,164,249
PXL_20230804_103517825-PORTRAIT_jpg.rf.2da4f718a1afbd9e4cb0a3daa04ba4d4.jpg,640,640,Fresh Tomato,155,115,275,235
PXL_20230804_103517825-PORTRAIT_jpg.rf.2da4f718a1afbd9e4cb0a3daa04ba4d4.jpg,640,640,Fresh Tomato,275,9,458,249
PXL_20230804_103517825-PORTRAIT_jpg.rf.2da4f718a1afbd9e4cb0a3daa04ba4d4.jpg,640,640,Fresh Tomato,0,249,246,464
PXL_20230804_103517825-PORTRAIT_jpg.rf.2da4f718a1afbd9e4cb0a3daa04ba4d4.jpg,640,640,Fresh Tomato,376,433,633,640
good-258-_jpg.rf.2dbeb2dd30229505f981b083848aa6f3.jpg,640,640,Fresh Tomato,87,95,457,446
good-255-_jpg.rf.2db5c87006e6a3245064cdf21e5bdeb8.jpg,640,640,Fresh Tomato,0,0,262,280
good-255-_jpg.rf.2db5c87006e6a3245064cdf21e5bdeb8.jpg,640,640,Fresh Tomato,310,171,568,345
good-255-_jpg.rf.2db5c87006e6a3245064cdf21e5bdeb8.jpg,640,640,Rotten Tomato,0,345,219,547
good-255-_jpg.rf.2db5c87006e6a3245064cdf21e5bdeb8.jpg,640,640,Fresh Tomato,346,345,607,512
016_jpg.rf.2dc77a36252b145698bbd61e88eb989e.jpg,640,640,Fresh Tomato,0,70,230,307
016_jpg.rf.2dc77a36252b145698bbd61e88eb989e.jpg,640,640,Fresh Tomato,307,0,397,174
016_jpg.rf.2dc77a36252b145698bbd61e88eb989e.jpg,640,640,Fresh Tomato,151,307,307,571
016_jpg.rf.2dc77a36252b145698bbd61e88eb989e.jpg,640,640,Fresh Tomato,307,307,605,566
779_jpg.rf.2df8bec8c9c6d7a33b87eba754984f09.jpg,640,640,Fresh Tomato,0,0,390,256
779_jpg.rf.2df8bec8c9c6d7a33b87eba754984f09.jpg,640,640,Rotten Tomato,433,0,640,175
779_jpg.rf.2df8bec8c9c6d7a33b87eba754984f09.jpg,640,640,Rotten Tomato,0,332,229,620
167_jpg.rf.2df3ebd3bb8ebd9195a6911e929b7ce4.jpg,640,640,Fresh Tomato,0,66,201,348
167_jpg.rf.2df3ebd3bb8ebd9195a6911e929b7ce4.jpg,640,640,Fresh Tomato,52,312,294,377
167_jpg.rf.2df3ebd3bb8ebd9195a6911e929b7ce4.jpg,640,640,Fresh Tomato,307,88,640,377
167_jpg.rf.2df3ebd3bb8ebd9195a6911e929b7ce4.jpg,640,640,Fresh Tomato,72,507,294,640
167_jpg.rf.2df3ebd3bb8ebd9195a6911e929b7ce4.jpg,640,640,Rotten Tomato,294,377,640,640
498_jpg.rf.2dd58e1e3f4c1225d875c42da885d89c.jpg,640,640,Fresh Tomato,75,16,307,281
498_jpg.rf.2dd58e1e3f4c1225d875c42da885d89c.jpg,640,640,Fresh Tomato,447,0,640,279
498_jpg.rf.2dd58e1e3f4c1225d875c42da885d89c.jpg,640,640,Fresh Tomato,0,281,205,571
498_jpg.rf.2dd58e1e3f4c1225d875c42da885d89c.jpg,640,640,Rotten Tomato,362,307,640,640
478_jpg.rf.2dc01e7931c49e36789e9f9c2282d435.jpg,640,640,Fresh Tomato,28,0,332,263
478_jpg.rf.2dc01e7931c49e36789e9f9c2282d435.jpg,640,640,Rotten Tomato,429,0,640,320
478_jpg.rf.2dc01e7931c49e36789e9f9c2282d435.jpg,640,640,Rotten Tomato,0,320,218,590
bad-19-_jpg.rf.2dd22301e9adce2c33ceea8f4c9fcfc2.jpg,640,640,Rotten Tomato,0,0,261,308
bad-19-_jpg.rf.2dd22301e9adce2c33ceea8f4c9fcfc2.jpg,640,640,Fresh Tomato,569,0,640,275
bad-19-_jpg.rf.2dd22301e9adce2c33ceea8f4c9fcfc2.jpg,640,640,Fresh Tomato,469,219,640,313
bad-19-_jpg.rf.2dd22301e9adce2c33ceea8f4c9fcfc2.jpg,640,640,Fresh Tomato,174,334,326,640
bad-19-_jpg.rf.2dd22301e9adce2c33ceea8f4c9fcfc2.jpg,640,640,Fresh Tomato,348,339,640,640
1536_jpg.rf.2e1f17d1467d6fa3725fef7872ae96c1.jpg,640,640,Rotten Tomato,0,0,273,138
1536_jpg.rf.2e1f17d1467d6fa3725fef7872ae96c1.jpg,640,640,Rotten Tomato,332,0,408,256
1536_jpg.rf.2e1f17d1467d6fa3725fef7872ae96c1.jpg,640,640,Fresh Tomato,0,256,332,620
1536_jpg.rf.2e1f17d1467d6fa3725fef7872ae96c1.jpg,640,640,Rotten Tomato,346,256,640,426
very-bad-36-_jpg.rf.2e057969ec6c2c28c23c8e81c169498e.jpg,640,640,Fresh Tomato,211,0,580,235
very-bad-36-_jpg.rf.2e057969ec6c2c28c23c8e81c169498e.jpg,640,640,Rotten Tomato,0,519,100,640
very-bad-36-_jpg.rf.2e057969ec6c2c28c23c8e81c169498e.jpg,640,640,Fresh Tomato,211,300,640,640
125_jpg.rf.2e19c7173dea5e3e3243332980a9121d.jpg,640,640,Fresh Tomato,0,72,217,275
125_jpg.rf.2e19c7173dea5e3e3243332980a9121d.jpg,640,640,Fresh Tomato,518,0,640,98
125_jpg.rf.2e19c7173dea5e3e3243332980a9121d.jpg,640,640,Rotten Tomato,45,275,364,591
125_jpg.rf.2e19c7173dea5e3e3243332980a9121d.jpg,640,640,Fresh Tomato,561,324,640,640
good-138-_jpg.rf.2e314f1ec5435c8c7e3e04bff7fc7867.jpg,640,640,Fresh Tomato,9,144,387,518
1505_jpg.rf.2e3b1eab979d57b2fd80e42ffa5e03fc.jpg,640,640,Rotten Tomato,228,214,456,479
021_jpg.rf.2e84c2b2f34ef99a06bab89015bec4ff.jpg,640,640,Fresh Tomato,124,0,281,201
021_jpg.rf.2e84c2b2f34ef99a06bab89015bec4ff.jpg,640,640,Rotten Tomato,325,53,640,281
021_jpg.rf.2e84c2b2f34ef99a06bab89015bec4ff.jpg,640,640,Rotten Tomato,87,344,281,640
021_jpg.rf.2e84c2b2f34ef99a06bab89015bec4ff.jpg,640,640,Fresh Tomato,281,373,511,632
very-good-144-_jpg.rf.2e8ce6b94329f1a3f888c8b8161224f9.jpg,640,640,Fresh Tomato,39,16,407,326
very-good-144-_jpg.rf.2e8ce6b94329f1a3f888c8b8161224f9.jpg,640,640,Fresh Tomato,441,0,640,326
very-good-144-_jpg.rf.2e8ce6b94329f1a3f888c8b8161224f9.jpg,640,640,Rotten Tomato,0,326,321,640
very-good-144-_jpg.rf.2e8ce6b94329f1a3f888c8b8161224f9.jpg,640,640,Fresh Tomato,441,326,640,591
good-137-_jpg.rf.2e80fc35dc11d122642d060c59ab5c37.jpg,640,640,Fresh Tomato,263,121,612,504
167_jpg.rf.2e99150e962a58ebcb29ef99bdcaae53.jpg,640,640,Fresh Tomato,369,140,640,430
167_jpg.rf.2e99150e962a58ebcb29ef99bdcaae53.jpg,640,640,Fresh Tomato,590,349,640,623
167_jpg.rf.2e99150e962a58ebcb29ef99bdcaae53.jpg,640,640,Fresh Tomato,244,394,511,640
bad-177-_jpg.rf.2e9fc63c5f0f6d520f4d73a7e5873f57.jpg,640,640,Rotten Tomato,0,0,246,245
bad-177-_jpg.rf.2e9fc63c5f0f6d520f4d73a7e5873f57.jpg,640,640,Fresh Tomato,551,22,640,271
bad-177-_jpg.rf.2e9fc63c5f0f6d520f4d73a7e5873f57.jpg,640,640,Rotten Tomato,8,403,441,539
very-bad-225-_jpg.rf.2e9703f68d90a4130eba3947fd826524.jpg,640,640,Rotten Tomato,0,127,312,530
570_jpg.rf.2e992852412cc70f1680279482d7e923.jpg,640,640,Fresh Tomato,0,0,262,358
570_jpg.rf.2e992852412cc70f1680279482d7e923.jpg,640,640,Rotten Tomato,262,24,565,409
570_jpg.rf.2e992852412cc70f1680279482d7e923.jpg,640,640,Fresh Tomato,120,409,262,640
570_jpg.rf.2e992852412cc70f1680279482d7e923.jpg,640,640,Fresh Tomato,262,425,640,640
good-23-_jpg.rf.2eb68ca118b999d902a7b146e49275ce.jpg,640,640,Fresh Tomato,305,0,548,65
good-23-_jpg.rf.2eb68ca118b999d902a7b146e49275ce.jpg,640,640,Rotten Tomato,0,211,256,504
good-23-_jpg.rf.2eb68ca118b999d902a7b146e49275ce.jpg,640,640,Rotten Tomato,256,300,514,634
good-7-_jpg.rf.2ed1a456fc7832fc7cb32271acad59d8.jpg,640,640,Fresh Tomato,335,58,629,331
good-7-_jpg.rf.2ed1a456fc7832fc7cb32271acad59d8.jpg,640,640,Rotten Tomato,42,390,172,597
good-7-_jpg.rf.2ed1a456fc7832fc7cb32271acad59d8.jpg,640,640,Rotten Tomato,275,390,640,640
bad-79-_jpg.rf.2ed27e27fcefa9f81d416f0e80043755.jpg,640,640,Fresh Tomato,294,90,640,505
1117_jpg.rf.2eb4b3acb332bd8cd52d5cd5c9e8ffeb.jpg,640,640,Rotten Tomato,0,0,364,403
1117_jpg.rf.2eb4b3acb332bd8cd52d5cd5c9e8ffeb.jpg,640,640,Fresh Tomato,386,38,640,333
1117_jpg.rf.2eb4b3acb332bd8cd52d5cd5c9e8ffeb.jpg,640,640,Rotten Tomato,211,496,364,640
1117_jpg.rf.2eb4b3acb332bd8cd52d5cd5c9e8ffeb.jpg,640,640,Fresh Tomato,364,403,604,498
1416_jpg.rf.2eead3e3b0eb031602227abe64998059.jpg,640,640,Rotten Tomato,190,198,434,396
very-good-189-_jpg.rf.2eeafd2d0e7f8062f035ec35deb64538.jpg,640,640,Fresh Tomato,0,0,336,275
very-good-189-_jpg.rf.2eeafd2d0e7f8062f035ec35deb64538.jpg,640,640,Fresh Tomato,358,0,471,275
very-good-189-_jpg.rf.2eeafd2d0e7f8062f035ec35deb64538.jpg,640,640,Rotten Tomato,103,574,192,640
very-good-189-_jpg.rf.2eeafd2d0e7f8062f035ec35deb64538.jpg,640,640,Rotten Tomato,489,275,640,529
very-good-68-_jpg.rf.2f01cdc8d0b0e576dcbe6303f6d0b37f.jpg,640,640,Rotten Tomato,385,475,598,640
1478_jpg.rf.2edc04256446bc9dcc42aa1dd09a6e3b.jpg,640,640,Rotten Tomato,210,218,474,454
bad-200-_jpg.rf.2f2401bdfd0f4d023410c258b66636a9.jpg,640,640,Fresh Tomato,0,0,137,243
bad-200-_jpg.rf.2f2401bdfd0f4d023410c258b66636a9.jpg,640,640,Fresh Tomato,300,0,486,127
bad-200-_jpg.rf.2f2401bdfd0f4d023410c258b66636a9.jpg,640,640,Fresh Tomato,0,313,300,640
bad-200-_jpg.rf.2f2401bdfd0f4d023410c258b66636a9.jpg,640,640,Fresh Tomato,300,268,514,589
167_jpg.rf.2f08b0d884ba0c27c348ea7265bb958e.jpg,640,640,Fresh Tomato,80,88,312,230
167_jpg.rf.2f08b0d884ba0c27c348ea7265bb958e.jpg,640,640,Fresh Tomato,59,230,299,425
167_jpg.rf.2f08b0d884ba0c27c348ea7265bb958e.jpg,640,640,Fresh Tomato,442,280,640,532
167_jpg.rf.2f08b0d884ba0c27c348ea7265bb958e.jpg,640,640,Fresh Tomato,506,415,640,640
167_jpg.rf.2f08b0d884ba0c27c348ea7265bb958e.jpg,640,640,Fresh Tomato,377,356,464,640
PXL_20230804_103107846-PORTRAIT_jpg.rf.2f512cd80c4aa76f1796b5fd705a3ea6.jpg,640,640,Fresh Tomato,222,98,281,236
PXL_20230804_103107846-PORTRAIT_jpg.rf.2f512cd80c4aa76f1796b5fd705a3ea6.jpg,640,640,Rotten Tomato,339,111,640,236
PXL_20230804_103107846-PORTRAIT_jpg.rf.2f512cd80c4aa76f1796b5fd705a3ea6.jpg,640,640,Fresh Tomato,0,236,281,562
PXL_20230804_103107846-PORTRAIT_jpg.rf.2f512cd80c4aa76f1796b5fd705a3ea6.jpg,640,640,Fresh Tomato,281,236,578,515
PXL_20230804_103107846-PORTRAIT_jpg.rf.2f512cd80c4aa76f1796b5fd705a3ea6.jpg,640,640,Fresh Tomato,281,482,439,640
PXL_20230804_103107846-PORTRAIT_jpg.rf.2f512cd80c4aa76f1796b5fd705a3ea6.jpg,640,640,Fresh Tomato,506,282,640,640
very-bad-171-_jpg.rf.2f5bc6d82dc9efd4a330be213347e151.jpg,640,640,Rotten Tomato,213,31,603,427
229_jpg.rf.2f6c974728712c8f1b27c62637b714c6.jpg,640,640,Fresh Tomato,421,86,640,320
229_jpg.rf.2f6c974728712c8f1b27c62637b714c6.jpg,640,640,Fresh Tomato,2,320,217,552
229_jpg.rf.2f6c974728712c8f1b27c62637b714c6.jpg,640,640,Fresh Tomato,349,337,605,578
1122_jpg.rf.2f5c5b666db81110b77720eda0043346.jpg,640,640,Rotten Tomato,0,0,231,198
1122_jpg.rf.2f5c5b666db81110b77720eda0043346.jpg,640,640,Rotten Tomato,281,0,640,107
1122_jpg.rf.2f5c5b666db81110b77720eda0043346.jpg,640,640,Fresh Tomato,165,198,281,428
1122_jpg.rf.2f5c5b666db81110b77720eda0043346.jpg,640,640,Fresh Tomato,339,244,640,605
very-bad-268-_jpg.rf.2f6d1dbc6c6f682506968e7400335b2b.jpg,640,640,Rotten Tomato,0,92,162,352
very-bad-268-_jpg.rf.2f6d1dbc6c6f682506968e7400335b2b.jpg,640,640,Rotten Tomato,522,207,640,352
very-bad-268-_jpg.rf.2f6d1dbc6c6f682506968e7400335b2b.jpg,640,640,Fresh Tomato,0,407,193,640
1517_jpg.rf.2f6c41d852aa9a917e179a981df41b63.jpg,640,640,Rotten Tomato,0,0,202,203
1517_jpg.rf.2f6c41d852aa9a917e179a981df41b63.jpg,640,640,Rotten Tomato,332,105,501,307
1517_jpg.rf.2f6c41d852aa9a917e179a981df41b63.jpg,640,640,Fresh Tomato,0,307,316,640
1517_jpg.rf.2f6c41d852aa9a917e179a981df41b63.jpg,640,640,Fresh Tomato,332,307,548,488
very-bad-90-_jpg.rf.2f8bebde5ce02ce9a0843fdadf4a6651.jpg,640,640,Rotten Tomato,0,0,288,177
very-bad-90-_jpg.rf.2f8bebde5ce02ce9a0843fdadf4a6651.jpg,640,640,Rotten Tomato,288,0,536,230
very-bad-90-_jpg.rf.2f8bebde5ce02ce9a0843fdadf4a6651.jpg,640,640,Rotten Tomato,288,462,470,640
035_jpg.rf.2f8e1a530b8832af0240863ab0802496.jpg,640,640,Fresh Tomato,0,0,233,135
035_jpg.rf.2f8e1a530b8832af0240863ab0802496.jpg,640,640,Fresh Tomato,332,12,570,339
035_jpg.rf.2f8e1a530b8832af0240863ab0802496.jpg,640,640,Fresh Tomato,0,339,134,589
035_jpg.rf.2f8e1a530b8832af0240863ab0802496.jpg,640,640,Fresh Tomato,352,339,640,640
1181_jpg.rf.2f908eeea1b80f969a317ca2bd6fb38e.jpg,640,640,Rotten Tomato,0,23,390,390
1181_jpg.rf.2f908eeea1b80f969a317ca2bd6fb38e.jpg,640,640,Rotten Tomato,463,0,640,344
1181_jpg.rf.2f908eeea1b80f969a317ca2bd6fb38e.jpg,640,640,Fresh Tomato,81,390,390,605
1181_jpg.rf.2f908eeea1b80f969a317ca2bd6fb38e.jpg,640,640,Fresh Tomato,390,390,640,640
494_jpg.rf.2f6de95923278e887bc2046007e4cdcf.jpg,640,640,Fresh Tomato,0,0,320,134
494_jpg.rf.2f6de95923278e887bc2046007e4cdcf.jpg,640,640,Fresh Tomato,0,273,320,640
494_jpg.rf.2f6de95923278e887bc2046007e4cdcf.jpg,640,640,Rotten Tomato,320,150,640,582
1277_jpg.rf.2fa5c63384316356293e53bb82444616.jpg,640,640,Rotten Tomato,154,57,640,525
066_jpg.rf.2f9e709c8970905c57aec5c235f9e9e2.jpg,640,640,Fresh Tomato,175,250,411,481
bad-112-_jpg.rf.2f760961e2eed8cf1ad15916681c0d2b.jpg,640,640,Fresh Tomato,330,104,640,462
very-bad-236-_jpg.rf.2fae0bc6f29a35fa051b9e223720f5dc.jpg,640,640,Rotten Tomato,255,174,492,339
very-bad-236-_jpg.rf.2fae0bc6f29a35fa051b9e223720f5dc.jpg,640,640,Rotten Tomato,0,339,82,493
very-bad-236-_jpg.rf.2fae0bc6f29a35fa051b9e223720f5dc.jpg,640,640,Rotten Tomato,423,479,640,640
575_jpg.rf.2fba7645972c93976d43c5c6b2026727.jpg,640,640,Fresh Tomato,0,0,371,236
575_jpg.rf.2fba7645972c93976d43c5c6b2026727.jpg,640,640,Rotten Tomato,371,1,446,80
575_jpg.rf.2fba7645972c93976d43c5c6b2026727.jpg,640,640,Fresh Tomato,0,236,159,587
575_jpg.rf.2fba7645972c93976d43c5c6b2026727.jpg,640,640,Fresh Tomato,371,236,598,640
1199_jpg.rf.2fb34f83a4efc0e30f4eca4e249aefbc.jpg,640,640,Rotten Tomato,0,0,352,256
1199_jpg.rf.2fb34f83a4efc0e30f4eca4e249aefbc.jpg,640,640,Fresh Tomato,353,0,604,153
1199_jpg.rf.2fb34f83a4efc0e30f4eca4e249aefbc.jpg,640,640,Fresh Tomato,75,256,352,518
1199_jpg.rf.2fb34f83a4efc0e30f4eca4e249aefbc.jpg,640,640,Fresh Tomato,352,356,608,640
122_jpg.rf.2faeba0c65641eb13bdf028d9a8086af.jpg,640,640,Fresh Tomato,126,27,578,496
122_jpg.rf.2faeba0c65641eb13bdf028d9a8086af.jpg,640,640,Fresh Tomato,312,429,640,640
122_jpg.rf.2faeba0c65641eb13bdf028d9a8086af.jpg,640,640,Fresh Tomato,0,147,179,640
1209_jpg.rf.2fb2a2d2ee0f3d6734562acd4a1fa310.jpg,640,640,Rotten Tomato,32,0,96,204
1209_jpg.rf.2fb2a2d2ee0f3d6734562acd4a1fa310.jpg,640,640,Fresh Tomato,255,0,558,190
1209_jpg.rf.2fb2a2d2ee0f3d6734562acd4a1fa310.jpg,640,640,Fresh Tomato,254,204,558,510
very-bad-189-_jpg.rf.2fbf6815706247f5165abb9fa00b0692.jpg,640,640,Rotten Tomato,0,0,188,265
very-bad-189-_jpg.rf.2fbf6815706247f5165abb9fa00b0692.jpg,640,640,Fresh Tomato,243,0,640,353
very-bad-189-_jpg.rf.2fbf6815706247f5165abb9fa00b0692.jpg,640,640,Fresh Tomato,0,396,224,611
very-bad-189-_jpg.rf.2fbf6815706247f5165abb9fa00b0692.jpg,640,640,Rotten Tomato,224,521,640,640
625_jpg.rf.2fbafcd4986f0ca078b6c095dff3ec83.jpg,640,640,Fresh Tomato,0,0,230,275
625_jpg.rf.2fbafcd4986f0ca078b6c095dff3ec83.jpg,640,640,Rotten Tomato,377,139,513,253
625_jpg.rf.2fbafcd4986f0ca078b6c095dff3ec83.jpg,640,640,Rotten Tomato,135,275,262,640
625_jpg.rf.2fbafcd4986f0ca078b6c095dff3ec83.jpg,640,640,Fresh Tomato,330,275,640,640
1296_jpg.rf.2fbaf43c3fb3e7c9d4af005d6a9c0dc8.jpg,640,640,Rotten Tomato,4,17,179,313
1296_jpg.rf.2fbaf43c3fb3e7c9d4af005d6a9c0dc8.jpg,640,640,Fresh Tomato,179,0,552,224
1296_jpg.rf.2fbaf43c3fb3e7c9d4af005d6a9c0dc8.jpg,640,640,Fresh Tomato,0,313,139,525
1296_jpg.rf.2fbaf43c3fb3e7c9d4af005d6a9c0dc8.jpg,640,640,Rotten Tomato,179,313,516,600
bad-187-_jpg.rf.2fd7f9e756043e0acc9ab3da4644eb15.jpg,640,640,Fresh Tomato,24,57,385,418
bad-187-_jpg.rf.2fd7f9e756043e0acc9ab3da4644eb15.jpg,640,640,Rotten Tomato,0,454,422,640
bad-187-_jpg.rf.2fd7f9e756043e0acc9ab3da4644eb15.jpg,640,640,Fresh Tomato,539,527,640,640
861_jpg.rf.2fdb10358ef36b601c2e4e70f009fa71.jpg,640,640,Fresh Tomato,99,0,262,211
861_jpg.rf.2fdb10358ef36b601c2e4e70f009fa71.jpg,640,640,Fresh Tomato,293,0,640,211
861_jpg.rf.2fdb10358ef36b601c2e4e70f009fa71.jpg,640,640,Fresh Tomato,0,211,262,504
861_jpg.rf.2fdb10358ef36b601c2e4e70f009fa71.jpg,640,640,Fresh Tomato,387,211,640,507
836_jpg.rf.2fe35e3c31d2bf1aca8ae700b9adad0e.jpg,640,640,Rotten Tomato,256,390,563,640
bad-188-_jpg.rf.2fe91fc7119f8c3fb5270871e7716045.jpg,640,640,Fresh Tomato,0,184,238,320
bad-188-_jpg.rf.2fe91fc7119f8c3fb5270871e7716045.jpg,640,640,Fresh Tomato,339,25,640,320
bad-188-_jpg.rf.2fe91fc7119f8c3fb5270871e7716045.jpg,640,640,Fresh Tomato,0,342,132,640
bad-188-_jpg.rf.2fe91fc7119f8c3fb5270871e7716045.jpg,640,640,Fresh Tomato,288,320,591,523
616_jpg.rf.2fed7b19f90efdfb9cb0cd0e029ed799.jpg,640,640,Fresh Tomato,0,0,217,300
616_jpg.rf.2fed7b19f90efdfb9cb0cd0e029ed799.jpg,640,640,Rotten Tomato,217,105,422,300
616_jpg.rf.2fed7b19f90efdfb9cb0cd0e029ed799.jpg,640,640,Fresh Tomato,217,433,607,640
bad-171-_jpg.rf.2ffa3fabec4d91d616e12d3b4c800d7e.jpg,640,640,Fresh Tomato,140,0,448,230
bad-171-_jpg.rf.2ffa3fabec4d91d616e12d3b4c800d7e.jpg,640,640,Fresh Tomato,544,0,640,220
bad-171-_jpg.rf.2ffa3fabec4d91d616e12d3b4c800d7e.jpg,640,640,Fresh Tomato,114,291,360,537
bad-171-_jpg.rf.2ffa3fabec4d91d616e12d3b4c800d7e.jpg,640,640,Fresh Tomato,448,320,533,568
good-162-_jpg.rf.301623072fa7806ccf2e1baf8c1c2bae.jpg,640,640,Fresh Tomato,28,131,403,494
bad-43-_jpg.rf.3019d79c71b18ce259f5baa7d150a1c4.jpg,640,640,Fresh Tomato,0,122,275,294
bad-43-_jpg.rf.3019d79c71b18ce259f5baa7d150a1c4.jpg,640,640,Rotten Tomato,392,0,640,256
bad-43-_jpg.rf.3019d79c71b18ce259f5baa7d150a1c4.jpg,640,640,Fresh Tomato,0,294,268,603
bad-43-_jpg.rf.3019d79c71b18ce259f5baa7d150a1c4.jpg,640,640,Fresh Tomato,391,294,640,471
869_jpg.rf.306316c85c0d61c00c6424c76b63bbee.jpg,640,640,Fresh Tomato,9,84,431,472
213_jpg.rf.30700f9c13536b8f3777aed51ee5f0ab.jpg,640,640,Fresh Tomato,238,94,352,243
213_jpg.rf.30700f9c13536b8f3777aed51ee5f0ab.jpg,640,640,Rotten Tomato,352,0,638,243
213_jpg.rf.30700f9c13536b8f3777aed51ee5f0ab.jpg,640,640,Fresh Tomato,188,373,352,640
213_jpg.rf.30700f9c13536b8f3777aed51ee5f0ab.jpg,640,640,Rotten Tomato,352,243,611,633
1252_jpg.rf.3001029cf4778cad3199cf854725ecf7.jpg,640,640,Rotten Tomato,0,0,256,318
1252_jpg.rf.3001029cf4778cad3199cf854725ecf7.jpg,640,640,Fresh Tomato,256,0,502,384
1252_jpg.rf.3001029cf4778cad3199cf854725ecf7.jpg,640,640,Rotten Tomato,50,384,256,522
1252_jpg.rf.3001029cf4778cad3199cf854725ecf7.jpg,640,640,Rotten Tomato,256,384,569,640
bad-147-_jpg.rf.30327b404832e7184eef6bc497cbae98.jpg,640,640,Rotten Tomato,0,0,290,209
bad-147-_jpg.rf.30327b404832e7184eef6bc497cbae98.jpg,640,640,Fresh Tomato,320,0,582,127
bad-147-_jpg.rf.30327b404832e7184eef6bc497cbae98.jpg,640,640,Rotten Tomato,0,268,320,640
bad-147-_jpg.rf.30327b404832e7184eef6bc497cbae98.jpg,640,640,Rotten Tomato,320,268,640,564
very-bad-199-_jpg.rf.306723ec284b177377e68683889fd9b8.jpg,640,640,Rotten Tomato,61,0,320,319
very-bad-199-_jpg.rf.306723ec284b177377e68683889fd9b8.jpg,640,640,Rotten Tomato,465,149,640,379
very-bad-199-_jpg.rf.306723ec284b177377e68683889fd9b8.jpg,640,640,Fresh Tomato,27,384,320,640
very-bad-199-_jpg.rf.306723ec284b177377e68683889fd9b8.jpg,640,640,Fresh Tomato,451,384,640,615
very-bad-67-_jpg.rf.3086d6a5dba8d6bab366867bf0e9b807.jpg,640,640,Rotten Tomato,0,52,126,249
very-bad-67-_jpg.rf.3086d6a5dba8d6bab366867bf0e9b807.jpg,640,640,Rotten Tomato,320,0,445,90
very-bad-67-_jpg.rf.3086d6a5dba8d6bab366867bf0e9b807.jpg,640,640,Rotten Tomato,72,314,320,640
very-bad-67-_jpg.rf.3086d6a5dba8d6bab366867bf0e9b807.jpg,640,640,Fresh Tomato,397,249,640,640
1302_jpg.rf.308b53abb2c32fa3764d3c0bc05acfa8.jpg,640,640,Rotten Tomato,13,164,542,615
821_jpg.rf.30737b7d59cff914a0bb6a191ebee985.jpg,640,640,Fresh Tomato,25,0,262,320
821_jpg.rf.30737b7d59cff914a0bb6a191ebee985.jpg,640,640,Fresh Tomato,262,44,427,320
821_jpg.rf.30737b7d59cff914a0bb6a191ebee985.jpg,640,640,Rotten Tomato,0,320,150,548
